Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
20210817MCX018	0	0	0	0.00721344335035091	0	0.212645959745445	0.0247525900578199	0	0	0	0.041346433472733	0.000119429531251735	0.090244154433523	0.336019949189229	0.00388025430542516	0.162104209587352	0.00640429709870483	0.013283936201487	0.0442574064108006	0	0.0370871716578297	0.0206407649580477	0.0610000000000001	0.153699576737608	1.04584984488515
20210821MCX012	0.05982621254618	0	0.00249677904651181	0	0	0.0329878212273772	0.00452578058971944	0.0159926131951204	0	0	0.0210409059556476	0	0	0.189696965510094	0.0341432349350582	0	0	0.0498544746949858	0.0350771027027418	0	0.207931840258114	0.346426269338449	0.002	0.374460945286968	0.961214676866494
20210825MCX010	0.00635658390119407	0.0167874604158913	0	0	0	0.246987691449572	0.00959127623630222	0	0	0	0.0617177692742113	0	0.000517096735801008	0.475287008654155	0.00648498478892677	0.003444643833723	0	0.0844787702644347	0	0.00241739305988719	0.0389588325572871	0.0469704888286144	0.016	0.230710242679092	1.0271345123206
20211019MCX022	0.0439506881893783	0	0.0135982030841297	0	0.0235442262868699	0.0435675802096512	0.012895724667809	0	0	0.0042258464531351	0.0452552712700208	0	0	0.07286993825023	0	0	0	0.0042133260521673	0	0.0163874793667547	0.064245506118378	0.655246210051476	0	0.458306471273835	0.986521710886437
20211022MCX007	0.0307806693785646	0.0275085786456112	0	0	0.0244785470718766	0.191919511106641	0.0159352197827216	0	0	0	0.0892409176507759	0	0.0511464299488148	0.408862177040125	0.0134548908498426	0.0256795239152153	0.00223233721469765	0	0.0107594070784632	0	0.0164173285914794	0.0915844617251709	0.018	0.225411055686071	1.01883270696856
20211026MCX022	0.0226052960996006	0	0.00280725180277085	0.00202918320455662	0	0.0985972526959188	0.0445953612723102	0	0	0	0.0313441132900132	0	0	0.103052994027547	0.000734909260402227	0.011854506919544	0	0.0136610709423042	0.00555886369099911	0	0.160018505388938	0.503140691405095	0.001	0.396914964651389	0.980998800925292
20211216MCX009	0.0794801202939367	0	0.0135749254453202	0	0.0341868189264965	0	0.00987249238988152	0	0	0.00159332839920021	0.0846430621044705	0	0	0	0	0	0	0.00919828240784946	0	0.043007628808765	0.0504017071158258	0.674041634108254	0	0.464931778141699	0.985518042819274
20211223MCX008	0.0662823966918274	0	0.00354940614344011	0	0	0.0687264294440779	0.0136902399084914	0	0.0106280840590865	0	0.0704179114434716	0	0	0	0	0.00768599729049404	0	0.0202391123650607	0	0.058162766129344	0.0743920871143048	0.606225569410402	0.001	0.381781295601321	1.02454515625572
20220119MCX020	0.0366366949292101	0	0.00542825891038489	0	0.0487831938872166	0.0221366052798625	0.00868923363834658	0	0	0.0139383018264968	0.0664845956022909	0	0	0	0	0	0	0.0190621332282724	0	0.0425297252249007	0.0431027945972833	0.693208462875735	0	0.419093343145	1.03558219308815
20220210MCX018	0.0201132521059765	0	0	0	0	0.210967419664251	0.0115689320890907	0	0	0	0.029777334250613	0	0	0.445515878179981	0.0111679690569561	0.156904856863583	0	0	0.0266285838344795	0	0.0224889379465328	0.0648668360085372	0.038	0.181533588501168	1.0574707995551
20210723MCX013	0.109197450231012	0	0.0166806440823615	0	0.00425328152302308	0.031353981168757	0.0120941845527659	0	0	0.02141653169798	0.0481716565364667	0	0	0.0261280796389315	0.00504116159377586	0.00514575297708236	0	0.0145736431093516	0	0.0170012097919813	0.140315751215487	0.548626671881025	0	0.468600060026346	0.936468125731591
20220319MCX007	0.0167756907827363	0.0049551887354437	0	0.00462034477442355	0	0.17125773496941	0	0	0	0	0.0791882603541793	0	0.091205571681599	0.435078407837385	0.0139300516410608	0.0758310625688841	0.00387844943842604	0	0	0.00823145197592346	0.0500111739484379	0.0450366112920908	0.016	0.230796581385513	1.02369275726652
20210316MCX006	0.0126720240656691	0	0.007355203662266	0.115331361257489	0	0.463242906384088	0.0458871824509417	0.0117839796082279	0.00288382393165119	0	0.0710813196690022	0	0.0440975167191817	0.0583157102424538	0	0.0753490632072915	0.0181273901389005	0	0.00942987514128065	0	0.0268213675011953	0.0376212760203613	0.535	0.0186581362024354	1.10599506025876
20211215MCX006	0.0438225247111595	0	0	0.024417618513587	0	0.0968737063752657	0	0	0.00399515545487679	0	0.0480444656990682	0	0.0565899891726042	0.55975886545071	0.00152475398603484	0.0815900157535026	0.00382088413649898	0	0.0193574953696377	0	0.0264464550438157	0.0337580703332385	0.013	0.260881359304412	1.03276707851036
20210610MCX001	0.0241125129519791	0	0	0	0	0.0477679270799119	3.55379763903677e-05	0.0117578864196005	0.0285382527127143	0.043502221888481	0.0104221648307043	0	0	0.545541760864081	0.00479273182182082	0.185763344340838	0.00515613101254189	0	0.0272302850744419	0	0	0.0653792430264948	0.013	0.262497236469522	1.04252299744837
20210420MCX006	0.00666218272310475	0	0.00899851084107199	0	0.00762796068475613	0.278896170312015	0.0218051229443647	0	0	0	0.0472225689774372	0	0	0.129726689671132	0.00685243517525765	0.0595726223123586	0	0.043569299539017	0	0.0375636121571039	0.0539797424988054	0.297523082163576	0.014	0.252303272018945	1.00777477407542
20210603MCX015	0.0454677382706639	0	0.0125844722567428	0	0.0428220466591442	0.0244907739063348	0.00920795644615943	0	0	0.00324997098252714	0.0812839271764549	0	0	0.115766029985461	0.000899459550613637	0	0	0	0	0.0476886356611064	0.0117335483647774	0.604805440740014	0.001	0.390868560057612	1.02033172828853
20210929MCX011	0.0710299594996566	0	0.0163558027821276	0	0.0201119743186803	0.00238407056885635	0	0	0.000309444805871761	0	0.0868035934834288	0	0	0.046573342388781	0.000649289267354962	0	0	0.0158980512837264	0	0.0408182601328193	0.112105701566549	0.586960509902148	0	0.424193219292691	0.988359935919236
20220122MCX010	0.00688983199484099	0	0.00540793016009392	0	0.0613341114004469	0.0874959959958596	0.0149972778097162	0	0	0	0.0183048549443984	0	0	0.0177056134086049	0	0.0104527747537562	0	0.0196934387788658	0	0.0249711303037737	0	0.732747040449643	0	0.482875807525756	0.994643916877543
20211117MCX016	0.0310942568159838	0	0.00527637944108081	0	0.0276375267723244	0.0302289985840896	0.00128697793615393	0	0	0	0.0468779959775346	0	0	0.237762016500655	0	8.05657404399288e-06	0	0	0	0.051252410689549	0.032527656049108	0.536047724659477	0	0.416643576924921	0.985941946121752
20210904MCX014	0.00502138515505876	0	0.00560887665597636	0	0	0.304539745281188	0.0118446147936357	0	0.0108555911284513	0	0.138168290925252	0	0.0174179475590832	0.245248729924825	0	0	0	0.0380891295861612	0	0.0911874580594704	0.0815005030668072	0.050517727864091	0.089	0.129946931864324	1.04830010186588
20220301MCX019	0.0471008665076917	0	0.00670185838244931	0.02237970660445	0.0168372239593396	0.0689038336844848	0	0	0.0132457881426228	0	0.0780903513902378	0	0	0.263858156393649	0.000167393803366084	0.00183276046409236	0	0.0198964933242068	0	0.0500947163345514	0.0769422274776417	0.333948623531216	0.004	0.321857471319132	0.989602765883939
20211012MCX008	0.0177548031207777	0	0.000222489035295796	0.0133565028014647	0	0.266010843687562	0.014063972046022	0	0	0	0.0312063578564593	0	0.0388001041127551	0.453822121500356	0.0259906175471559	0.0325425845419662	0.00438446033583713	0	0.0346765632467416	0	0.0366439941514259	0.0305245860161801	0.018	0.224026448667106	1.02414655119932
20210625MCX009	0.0472181415418691	0	0.00500034942868729	0	0	0.14864190378786	0.010938765104395	0	0.00648975828900024	0	0.0115306309318538	0.0112895188321708	0	0.587825968331809	0.00215283107532744	0.0340983197617295	2.53493980782338e-05	0	0.0819077849569587	0	0.00403994007845196	0.0488407384818093	0.028	0.204043923747775	1.06712137060707
20210629MCX008	0.126100512097187	0	0.00116136348374666	0.0078543158193901	0	0.114669122477144	0.0158252442930535	0	0	0	0.0357807439069057	0	0	0	0	0.00675539187767238	0	0.00741022644699217	0	0.0152733334837959	0	0.669169746114113	0	0.420471562883378	1.01649260131883
20211223MCX009	0.0600362239162205	0	0.00621748942222925	0	0.0146844111233497	0.0986851033295699	0.0136851309884086	0	0	0	0.0416561785454607	0	0	0.0277616011407877	0	0.00713416869042528	0	0.0107251541596302	0.000105624296797097	0.00364901834916927	0.0725207373234772	0.643139158714474	0.003	0.359568697785709	1.06080962838217
20210604MCX008	0.0667468283897498	0	0.010008866148961	0	0.0472818078223886	0	0.00558321493314614	0	0	0	0.0875142839529512	0	0	0	0	0	0	0.00786433943588651	0	0.0654821867346685	0.00161889065469205	0.707899581927556	0	0.44439881098298	1.01865783621633
20220224MCX007	0.101920844697598	0	0.00829894876539323	0	0	0.080260745848144	0	0.0146864938924643	0.016012955181248	0	0.050539739805875	0	0	0.297266170004047	0	0	0	0.0165173855306891	0	0.0175751570754417	0.0562892972598485	0.340632261939251	0.002	0.364593943773081	0.96526842514123
20210907MCX021	0.130458694397353	0	0.00778255242707742	0	0	0.119439625085116	0.0186372104113379	0	0	0	0.0815873288258781	0	0.106177941726027	0.0414525826884765	0	0	0	0.00627787406365371	0	0.032170388080765	0.0216063132526052	0.43440948904171	0	0.44669987281426	0.921138897975378
20210807MCX013	0.00212129785298455	0	0.00503760734192995	0	0.0205459794632637	0.178524242945542	0	0	0	0	0.0868016993678892	0	0.00733030766207456	0.346207627593531	0	0	0	0.0244235291589724	0	0.0665508627509957	0.0935287041623203	0.168928141700496	0.019	0.220753284735941	1.02595842048561
20210626MCX008	0.0641376706856092	0	0.0122207299150516	0	0	0.0309610716535086	0.0125582605134312	0	0	0	0.0918132649061578	0	0	0.0341578453945815	0	0	0	0.0128502502430281	0	0.0576826420104065	0.0910135304360217	0.592604734242204	0.001	0.392628234588829	1.01419414149248
20210720MCX011	0.0236108215709253	0	0.00483156890577087	0	0.0045709170373968	0.240271855317673	0.00828261231568138	0	0.0079307985715727	0	0.0922943545351412	0	0.00461484613128364	0.483555455190606	0.00213658217923316	0	0	0	0	0.0319606981971834	0.0589149705376187	0.0370245195099142	0.035	0.19173652029535	1.04870927501444
20210820MCX013	0.0952250578441101	0	0.00431763631289119	0	0	0.138741722332983	0.0167029492753581	0	0	0	0.0996774972886528	0	0	0.0641827803394767	0.0211635399216119	0	0	0.00519474393620204	0	0.0190439865519209	0	0.535750086196793	0.002	0.36232865252668	1.00616460259698
20210419MCX007	0.0518309075887446	0	0.00732873135263561	0	0	0.14919975108534	0.0101894921695204	0	0	0	0.0326990171477076	0	0	0.107260179081687	0	0	0	0.0211865040607713	0	0.0704439698024597	0.12747471254857	0.422386735162564	0.004	0.323971059684192	1.00234393764515
20211106MCX005	0.0715678441715179	0	0	0	0	0.0946329075620989	0.00970448556906459	0	0	0.00576907344886519	0.0942259992700165	0	0	0.0347813458544087	0	0	0	0.0216274937716362	0	0.0553579446355079	0.0410517337653889	0.571281171951495	0	0.455972357195741	0.949395766440763
20210707MCX008	0.0380605852795963	0	0.00681953347806989	0.00090035204494242	0	0.160106235432478	0.107316671576884	0	0	0	0.0665519019805491	0	0	0.164423888737416	0.0688691578654259	0.00219889195099818	0	0.00209043985111572	0.00901865803186801	0	0.0677301436227817	0.305913540147875	0.002	0.366473593660181	0.946497474346449
20210427MCX011	0.0313078478963961	0	0.000926785921313437	0.0351696653726553	0	0.244837715764264	0.0487100845659438	0	0	0	0.0258278358745697	0	0.0425507385512952	0.281935841488293	0	0.100994758259185	0	0.0104232466432403	0.0409737633130367	0	0.0556547788206998	0.0806869375291068	0.047	0.165915379482183	1.0293190281824
20211103MCX004	0.040379397809879	0	0.00064367987481709	0.0163424050083895	0	0.0554769055692985	0.0173487313658917	0	0.00196491892430363	0	0.0134925785496984	0	0	0.263114316862963	0.0475830738164693	0	0	0.145569243292066	0.0478599825241791	0	0.121047754246776	0.229177012155269	0.002	0.37016217133478	0.94668169291874
20210612MCX010	0.00605416183538756	0	0	0	0	0.1360697008467	0	0.00467666358600937	0.0151508317650012	0.0181396626462825	0.00409474317990675	0	0	0.375159785794247	0	0	0.00179958901837907	0.0942516928901822	0	0.00892542896681933	0.108059150473529	0.227618588997556	0.001	0.383315482784041	0.946734570875434
20210716MCX016	0.074904980783992	0	0.0101201344046253	0	0	0.0943767245869458	0.0236947243421499	0	0.0182944752053485	0	0.0794611454336487	0	0	0.178585360429038	0.0210177166193988	0	0	0.0178127617530574	0	0.0271420416558526	0.135122355606124	0.319467579179819	0.001	0.386111543740662	0.940696270650947
20210729MCX010	0.0248248590499673	0	0.00162192333399868	0	0.0525362362390908	0.0550021312373231	0.00596031492759152	0	0	0	0.0753168433434939	0	0.13195015532523	0.0415661069676265	0	0	0	0.00169715975247596	0.0186242979879436	0	0.0212815214035653	0.569618450431694	0	0.578233940052685	0.852352487191999
20210820MCX014	0.0126138760100614	0	0	0.0151587242139482	0	0.168609106874473	0.0417516752983252	0	0	0	0.0405409964577825	0	0	0.165383195154354	0.050640408546558	0.0118279242550807	0	0.0847801880185825	0.0116272302740783	0	0.194705522915163	0.202361151981593	0.004	0.322121727840123	0.96330246429411
20210916MCX006	0.0827295817483429	0	0	0	0	0.111980847438293	0	0	0.0110179141956933	0	0.0444259437309557	0	0	0.3470247983469	0.0168762648147757	0	0	0.0558604196420877	0	0.0165144226206919	0.0880758845496485	0.225493922912612	0.004	0.326975701273248	0.973370153683931
20210924MCX012	0.0900907553558653	0	0.0111028479147656	0	0	0.311725988031897	0.0156176765551904	0	0.013516262563754	0	0.00317413237237544	0	0	0.278056692296669	0.0517372040626109	0.0444290289667784	0	0	0.0139846329026183	0	0.0555802903658376	0.110984488611638	0.013	0.261259509514618	0.986515048867731
20211015MCX011	0.0590024650118	0	0.00474807002846037	0	0.062653565251853	0.0106385954770285	0.0108668379733847	0	0	0.0316873103866222	0.0920004134268941	0	0	0	0.00631565311801073	0	0	0.0190769391133309	0	0.0606080834946383	0.126241128106573	0.516160938611404	0.001	0.384056913237434	0.990878339193073
20211021MCX010	0.12435718270373	0	0.00408874471899107	0	0	0.120898593808509	0.0127040038110273	0	0	0	0.084743492543063	0	0	0.023315099540139	0	0	0	0.0372678777906023	0	0.0644340072163824	0.0863398430929756	0.44185115477458	0.002	0.36561933333889	0.974123261781844
20211028MCX021	0.0539476178325598	0	0.0155596030290069	0	0.0163226096019336	0.0850025322389003	0.0172393657090915	0	0	0.00623517019062168	0.0710378445226338	0	0	0.0633069522206984	0.000242768066736743	0	0	0.0224247963400138	0	0.0393427562596721	0.163223853689064	0.446114130299068	0	0.451817026526517	0.920454432410379
20211116MCX012	0.0729345771946658	0	0.013368878619701	0.000198236725688812	0.00989777595408283	0.00592856941022106	0	0	0	0	0.0356233357382021	0	0	0.111484907447658	0	0	0	0.0917339994538744	0	0.0215767121596609	0.25950298183104	0.377750025465204	0	0.411868514906324	0.944032373412256
20211120MCX006	0.022442561675292	0	0.0061599207553584	0	0.0301200433857355	0.0219960666116494	0.0341405176309897	0	0	0	0.053440922422539	0	0	0.118353151794012	0	0	0	0.0816278940534527	0	0.0284620948158454	0.168060525914587	0.435196300940539	0	0.409989347619294	0.952028015515141
20211124MCX016	0.0247678221817189	0	0.00529948867349154	0	0	0.218611632239492	0.0330716524703189	0	0	0	0.0399155224144479	0	0	0.0408882055498265	0.0697417482097285	0.00739061208033047	0	0.0135917214467205	0.0434990632747597	0	0.143921584506995	0.35930094695217	0.004	0.330426897787608	0.977509645064341
20220105MCX008	0.0562717326628706	0	0	0	0.0440966920552767	0.0278124374164142	0.018766213476083	0	0	0	0.0609244834774264	0	0	0.118186234710673	0	0	0	0.0935894132620503	0	0.0404224785709566	0.163362563438863	0.376567750929386	0	0.406060312529594	0.939467506856101
20220127MCX014	0.0345212237252579	0	0.0076408914862155	0	0.0156459328539634	0.0848769048299901	0.011149734854389	0	0.00909423458755781	0.0108613267508842	0.0983511063443729	0	0	0.0695249221732179	0	0	0	0.0381245411040913	0	0.0683991028317966	0.135114527411493	0.416695551046771	0	0.401945954856335	0.948670236240496
20220127MCX022	0.0445179627911949	0	0.0116410779466455	0	0.00807898814685713	0.0186853820695817	0.00835259397773255	0	0	0	0.0700971791600903	0	0	0.0390519596483258	0	0	0	0.0217301802392819	0	0.0500834215735156	0.0501350952772809	0.677626159169494	0.001	0.396969834164914	1.04993905642994
20220308MCX015	0.0826364635381923	0	0.00730200968450517	0.00305613533763721	0	0.0876266472183427	0	0.00111666790489415	0.00537558335892856	0	0.0492815600462598	0	0	0.385025895834524	0.00424589543449597	0.0192825690439026	0	0	0	0.00836790333482529	0.0364481630267698	0.310234506236722	0.002	0.362685314500983	0.972228923683433
20220311MCX014	0.0338127860167182	0	0.00239834389457897	0	0	0.19821413895773	0.0443804343897179	0	0.00397446625299029	0	0.0315617681467674	0	0	0.161683484446692	0.0165209955214254	0.0031118760193715	0	0.0380305291072875	0.0170270621591478	0	0.0203736870624368	0.428910428025136	0	0.465015641915985	0.903537681243297
20220318MCX013	0.0720457353072502	0	0.0062103430895651	0	0	0.0886903530557067	0.0157005747930664	0	0.0124104580143145	0	0.0598986456161514	0	0	0.131162405266026	0.000430445805489591	0	0	0.0195706493166449	0	0.00799215590335181	0.0742720857582204	0.511616148074213	0	0.453932748328625	0.935242556252268
20220322MCX015	0.0680908993045767	0	0.00552827712216264	0.00283537906504286	0	0.120848700275327	0.0534289373282553	0	0	0	0.0927741805584901	0	0	0	0.0432286988802393	0	0	0.0382402970734985	0	0	0.142708452251086	0.432316178141321	0.002	0.371735917906994	0.969760594272953
20210707MCX007	0.071294405543984	0	0.0145662049878002	0	0.0381705963644319	0.0232206699126701	0.018313737669787	0	0	0.00322360836785446	0.0611384372786625	0	0	0.0825210481337599	0	0.00382895321896296	0	0.0346995419612598	0	0.0299669111463182	0.127567682821561	0.491488202592948	0	0.407467597202286	0.965067464458233
20210827MCX011	0.0613721552416368	0	0.00767795900682602	0.00522236927956176	0	0.0926171106938154	0	0.00219568786909904	0.0280049188210342	0	0.0581530130013155	0	0	0.314070366859444	0.011901551768422	0	0	0.0201407783278793	0	0.0173453545704864	0.137917078091773	0.243381656468707	0.003	0.347864403835711	0.96186268426242
20210807MCX009	0.0388839653225433	0	0	0	0	0.149392343972528	0.0196307223682847	0	0	0	0.0311709743302346	0	0	0.152947978592347	0.00238936670410686	0.0321646921622934	0	0.130082268757986	0.0113322685001426	0	0.0941364587991987	0.337868960490334	0.002	0.36712537457335	0.954248750311476
20210402MCX009	0.00235313023099119	0	0	0	0	0.108735088366319	0.0122108546132935	0	0.0105691598115928	0	0.0912761958956154	0	0.00672548367950029	0.488688716717257	0	0	0	0.0542296495370756	0	0.0493545855723728	0.143277546916354	0.0325795886596279	0.101	0.122443699695406	1.09301436274777
20211123MCX010	0.0420536531962276	0	0.00436145501582721	0	0.057121692622845	0.151306909556503	0	0	0	0	0.011563779243426	0	0	0.446211582447869	0	0	0	0.0252491702172137	0	0.0236089564102467	0.0553880120037963	0.183134789286045	0.011	0.276366876727866	1.01110051195483
20220305MCX010	0.102683771741906	0	0.00774112555411811	0	0	0.0999571568270948	0.00285371324592315	0	0	0	0.0233617286979728	0	0	0.202527026571494	0.0207000770283239	0	0	0.0275552903179671	0	0.00267544912458331	0.158134170514526	0.351810490376091	0.00900000000000001	0.294216696890799	1.00879864746872
20210811MCX014	0.0550643731532156	0	0.00732303203536105	5.90663904112153e-05	0	0.139012431716961	0	0	0	0	0.0581872362853431	0	0	0.536113297151378	0	0	0	0.00137129776381835	0	0.0107088492832814	0.0681424009485631	0.124018015271668	0.004	0.317634319068965	0.994761549770784
20210412MCX007	0.0317762145109279	0	0.00411667852070826	0	0.0385205751611058	0.068344998964461	0	0	0	0.0127932031382563	0.0873497693799243	0	0	0.0583461625545994	0.00124477932931436	0	0	0.00154274656477402	0	0.0926410846489077	0.0939701014194496	0.509353685807571	0.016	0.228191556357745	1.09955534063735
20210603MCX009	0.1404435293853	0	0.00174602798799042	0	0.0215859745246772	0.0894854006269659	0.0100434298701135	0	0	0	0.0569263111069708	0	0	0.158494054592619	0.00237558529943745	0.00575905676217084	0	0	0	0.0317238575806002	0.0280204418536204	0.453396330409535	0	0.464358429567919	0.911300608323626
20220212MCX010	0	0	0.00650193206518564	0	0	0.0873924936912921	0.018822978331152	0	0	0	0.0340682838715649	0	0	0.0996813236935997	0.0603025366087156	0.0105036990753817	0	0.0450481419280019	0.0211231508104392	0	0.191674990600988	0.424880469323679	0	0.415028345297504	0.947832120670835
20210909MCX011	0.0404182731732268	0	0.00553656660383773	0.0498899249278225	0	0.297251534476863	0.0873813147054055	0	0.00246114360342821	0	0.0664628722101522	0.0192220490984361	0.0175549851840994	0.286725963906834	0.0378221857856915	0.014240831828973	0.00293917346725946	0	0.0523353016583205	0	0	0.0197578793696499	0.108	0.116748664814366	1.04931682480762
20211117MCX012	0.0140370687532524	0	0.00729354642732364	0.0981094213292934	0	0.406516261308224	0.0628899815765039	0	0.0117373187917769	0	0.0205111407414557	0.0350641495999569	0.0300049951848161	0.070823151558935	0.0576058212577516	0.0200851520121845	0.0159493066789144	6.49110085613877e-05	0.0817488222676392	0	0.0251938230742427	0.0423651284291684	0.023	0.212916452144135	1.00630279357625
20220304MCX013	0.0888629330970193	0	0.00989783050374221	0	0.0249391180459831	0.157210471214641	0.0188598921104959	0	0	0	0.034813314201839	0	0	0.204812081721721	0	0	0	0.049226864953006	0.000129577692009	0	0.0267601838757581	0.384487732583785	0.012	0.273320218677316	1.02129594317806
20210312MCX003	0.0322810933401423	0	0.00541816560598437	0	0.0215315219112869	0.123485669737593	0.0163427266553728	0	0	0	0.0637967024112995	0	0.0290500539765746	0.489849274978775	0.00277208398482559	0.0654707666366348	0	0	0.0160483331755921	0	0.0144512692648797	0.119502338321039	0.00900000000000001	0.296371677350593	1.00068121478075
20210710MCX007	0.0786129805476597	0	0.00557259372321805	0	0	0.270521486368955	0.00867512357562063	0	0.00921196913009079	0	0.0295152232792441	0.0144581841572727	0.0163485757132473	0.334181495311179	0.0482989153658129	0.120122769509445	0.000989192208604784	0	0.0496990412931392	0	0	0.013792449816511	0.046	0.169106201778965	1.0317052226457
20210514MCX011	0.0290600835729281	0	0.003168921209682	0.00171402754166028	0	0.315065981053645	0.190135322520887	0	0	0	0.0621879754559872	0	0.0436806863551167	0.160310866522753	0.054746044585457	0.0654239878739605	0.000251727985262907	0	0.0362325398740404	0	0.0355931640728748	0.00242867137574516	0.028	0.202948192796976	1.0005874092995
20210601MCX009	0.0529201424817661	0	0.0121062270222778	0	0.0634481721221211	0.0106320814851064	0.00708898852561868	0	0	0.0245461444367531	0.061096673263103	0	0	0.0396206239961722	0	0	0	0.0290555360076118	0	0.0252891258748429	0.111810558501015	0.562385726283612	0	0.419534441362376	0.979720572017842
20210601MCX013	0.0134971035673093	0	0.00366931670062472	0.0405735897731506	0	0.144038113287754	0.0416514898695117	0	0	0	0.0499440627976616	0.022972633367294	0.0555652405507868	0.333058823347106	0.0329299723713	0.17666899887558	0.00488419639521262	0	0.0507176935287664	0	0.011462844471513	0.0183659210964292	0.014	0.251130426009663	0.997107449321023
20210716MCX019	0.0877871936071815	0	0.00786687151719193	0	0	0.140706783293484	0.0196015820140046	0	0	0	0.0697287436417493	0	0	0.155229726406	0.00136421696868643	0.0513449051589443	0	0.0133926344861972	0	0.00360696494559825	0.119748193813126	0.329622184147836	0	0.414681938601789	0.92334085612725
20210719MCX005	0.0142058546864976	0	0.000132703692043819	0.00591385035753156	0	0.131634573574438	0.0108492324918841	0	0	0	0.0359301004281434	0	0.0843743488558523	0.519738124376646	0.00330474123809185	0.109525530718879	0.00144481032316837	0	0.0340384214556535	0	0.0446927641395368	0.00421494366163269	0.01	0.286563951555915	1.00934947265365
20210810MCX012	0.0443231939763469	0	0	0.10135796376888	0	0.355462766384102	0.0294981139402026	0	0	0	0	0	0	0.31072685160299	0.000548701243841007	0.0361748054439928	0	0	0.0484004038533083	0	0.0523480648132415	0.0211591349730953	0.011	0.279465874316233	0.981498456399353
20210904MCX008	0.0335928334550721	0	0	0	0	0.128576971519821	0	0	0.0136785098493439	0	0.0641189632342199	0	0.0586328959646132	0.509559535495888	0.0084695641660287	0.0519919887759886	0.00870398949034175	0	0.0431099690250863	0	0.0638927514547783	0.0156720275688186	0.016	0.228387067669481	1.03413687593894
20210907MCX019	0.069640024998002	0	0.0141892833792733	0	0	0.0681199995620793	0.0209903853022355	0	0	0	0.0606308098172277	0	0	0.184927366110404	0.000652198122474408	0	0	0.0257506748360762	0	0.0200282448817031	0.105393280500706	0.429677732489819	0.001	0.389619581372361	0.963654051958976
20211119MCX007	0.0092552367346315	0	0.00677117274464789	0	0	0.481230224099213	0.0171875970021883	0	0	0	0.0379248512985149	0.000718535094674158	0.0255629799632712	0.26709668022272	0.0145200795116961	0.0805917647520675	0.00319210531055503	0	0.0368719446387386	0	0.010819144865534	0.00825768376154789	0.036	0.186898077655537	1.02509331034486
20211130MCX014	0.0387704303489238	0	0.00138310775289234	0.00506081720029903	0	0.256387019107984	0.0490345694792219	0	0	0	0.0437386476881672	0	0	0.254154607111444	0.106411923465008	0.0981604244778137	0	0.00117505843000991	0.0417748543389821	0	0.059057991510417	0.0448905490888375	0.014	0.25665160045841	0.98571807835239
20211217MCX014	0.101758713882908	0	0.0116969343167831	0	0.0265499563178871	0.0746628726739169	0.0147721028133499	0	0	0	0.0720071000799005	0	0	0.0485444286877439	0	0.00443486752123345	0	0.0106325300059048	0	0.0291284005397583	0.0672288407128478	0.538583252447766	0.002	0.367619633244937	1.00570639363493
20211217MCX015	0.00220584641728489	0	0.00412946130125031	0	0.0252351676977249	0.168459532151326	0.0122022899296539	0	0	0	0.062699325023889	0	0.0068460407812648	0.553500375234104	0	0.0666326928127893	0.000773500889852068	0.0273204035675347	0	0.00652315791449527	0.00423207368940032	0.0592401325894305	0.013	0.267074020276619	1.02847381316427
20220112MCX017	0.0323977036511238	0	0.00352126041224341	0	0.0757398865101995	0	0.00908421559883682	0	0	0.051445129043122	0.105653609506928	0	0	0	0	0	0	0.00831985726417039	0	0.0264401993263078	0.0610613580527849	0.626336780634284	0.001	0.376553212468881	1.04156116705264
20220215MCX018	0.0396726987468063	0	0.00597041104653565	0	0	0.295093041183961	0.0243698728141916	0	0.0102888120447705	0	0.0615215790073926	0	0.0586087777712523	0.34055999131563	0.0371937509789647	0.0829332448338587	0.000916023668676254	0	0.0142873797322883	0	0.000560736290893232	0.0280236805647785	0.014	0.259164525678349	0.990890326621384
20220215MCX021	0.0485132713656502	0	0.0128925871494559	0	0	0.16742079116365	0.00245663599558444	0	0.0031433807778913	0	0.0731699933771606	0	0.0133222962837901	0.128039260216106	0	0	0	0.0492217128782291	0.00116295602782628	0	0.20418621481658	0.296470899948077	0.119	0.110699663589132	1.09065542532703
20220226MCX022	0.0084512330975478	0	0.00278676965516109	0.0222362343071652	0	0.273834176853379	0.0134765524958907	0	0	0	0.0565699118163423	0.0110436918818996	0.026051212510786	0.404539898354996	0.0125276581760235	0.128037647423603	0.00280221444626268	0	0.0341548320267506	0	0	0.00348796695419186	0.00900000000000001	0.294971081964351	0.983573157028618
20210401MCX008	0.0232260030912247	0	0.00476336602139106	0.0248431449140888	0	0.428292372194821	0.0318793989555696	0	0.0061609251291977	0	0.0358747809610428	0	0.0273184248492707	0.290851479676151	0.0111722504228485	0.072818773896102	0.00258205217476307	0	0.0318909515524776	0	0	0.00832607616105104	0.016	0.229164465187472	1.00547101766318
