ID	20210227MCX003	20210309MCX007	20210309MCX010	20210312MCX003	20210313MCX003	20210316MCX006	20210318MCX014	20210319MCX011	20210323MCX004	20210323MCX007	20210325MCX003	20210326MCX005	20210329MCX004	20210330MCX002	20210330MCX004	20210330MCX005	20210330MCX006	20210401MCX008	20210402MCX009	20210409MCX016	20210410MCX001	20210410MCX005	20210410MCX006	20210412MCX007	20210413MCX011	20210414MCX013	20210415MCX002	20210419MCX006	20210419MCX007	20210420MCX005	20210420MCX006	20210421MCX013	20210422MCX007	20210427MCX009	20210427MCX011	20210428MCX011	20210428MCX012	20210429MCX006	20210429MCX007	20210429MCX009	20210430MCX009	20210430MCX011	20210507MCX008	20210507MCX009	20210507MCX013	20210514MCX011	20210515MCX006	20210517MCX004	20210517MCX007	20210517MCX008	20210524MCX007	20210525MCX011	20210526MCX014	20210526MCX015	20210528MCX007	20210531MCX004	20210601MCX009	20210601MCX013	20210602MCX013	20210603MCX006	20210603MCX008	20210603MCX009	20210603MCX015	20210604MCX007	20210604MCX008	20210604MCX011	20210604MCX018	20210607MCX008	20210609MCX005	20210610MCX001	20210612MCX010	20210612MCX012	20210617MCX008	20210617MCX009	20210618MCX005	20210618MCX006	20210618MCX007	20210618MCX008	20210619MCX010	20210619MCX013	20210622MCX005	20210622MCX006	20210623MCX012	20210625MCX009	20210625MCX010	20210626MCX006	20210626MCX008	20210628MCX011	20210629MCX008	20210629MCX009	20210629MCX010	20210630MCX014	20210630MCX015	20210701MCX010	20210702MCX009	20210703MCX008	20210703MCX010	20210705MCX013	20210706MCX012	20210707MCX007	20210707MCX008	20210707MCX011	20210709MCX011	20210710MCX007	20210710MCX009	20210712MCX011	20210713MCX010	20210713MCX012	20210713MCX013	20210714MCX007	20210714MCX008	20210716MCX014	20210716MCX016	20210716MCX019	20210719MCX005	20210719MCX006	20210720MCX011	20210723MCX013	20210723MCX015	20210723MCX017	20210726MCX012	20210727MCX015	20210728MCX008	20210728MCX012	20210729MCX010	20210729MCX011	20210730MCX009	20210730MCX017	20210730MCX018	20210731MCX007	20210731MCX011	20210802MCX012	20210804MCX003	20210804MCX006	20210805MCX008	20210805MCX014	20210806MCX011	20210807MCX009	20210807MCX013	20210807MCX014	20210810MCX012	20210810MCX013	20210811MCX009	20210811MCX011	20210811MCX014	20210812MCX008	20210813MCX009	20210813MCX011	20210814MCX014	20210816MCX011	20210817MCX018	20210819MCX009	20210820MCX013	20210820MCX014	20210820MCX015	20210821MCX012	20210821MCX014	20210825MCX010	20210825MCX012	20210826MCX009	20210826MCX011	20210827MCX009	20210827MCX010	20210827MCX011	20210827MCX014	20210828MCX008	20210831MCX008	20210901MCX015	20210902MCX005	20210902MCX009	20210903MCX010	20210904MCX008	20210904MCX014	20210906MCX013	20210906MCX015	20210907MCX013	20210907MCX017	20210907MCX019	20210907MCX021	20210908MCX019	20210909MCX011	20210909MCX012	20210910MCX007	20210910MCX010	20210910MCX011	20210910MCX012	20210910MCX013	20210910MCX014	20210910MCX015	20210910MCX019	20210913MCX015	20210914MCX010	20210914MCX012	20210915MCX007	20210915MCX009	20210915MCX010	20210915MCX011	20210916MCX005	20210916MCX006	20210916MCX007	20210922MCX010	20210922MCX011	20210923MCX014	20210923MCX015	20210923MCX016	20210923MCX021	20210924MCX010	20210924MCX011	20210924MCX012	20210924MCX016	20210924MCX017	20210928MCX006	20210928MCX009	20210928MCX012	20210929MCX011	20211004MCX018	20211004MCX022	20211004MCX024	20211006MCX010	20211008MCX018	20211011MCX008	20211012MCX008	20211012MCX016	20211015MCX011	20211016MCX013	20211016MCX015	20211019MCX016	20211019MCX022	20211020MCX013	20211021MCX010	20211022MCX006	20211022MCX007	20211022MCX010	20211022MCX013	20211022MCX015	20211022MCX016	20211026MCX013	20211026MCX022	20211028MCX015	20211028MCX021	20211028MCX025	20211029MCX010	20211029MCX014	20211101MCX015	20211103MCX002	20211103MCX004	20211103MCX005	20211104MCX009	20211104MCX017	20211106MCX005	20211106MCX007	20211109MCX014	20211109MCX016	20211110MCX010	20211112MCX010	20211112MCX014	20211113MCX008	20211115MCX003	20211116MCX012	20211117MCX010	20211117MCX012	20211117MCX015	20211117MCX016	20211118MCX015	20211119MCX007	20211119MCX011	20211120MCX005	20211120MCX006	20211123MCX010	20211123MCX011	20211124MCX016	20211124MCX019	20211125MCX009	20211125MCX012	20211126MCX009	20211126MCX011	20211127MCX010	20211127MCX011	20211130MCX010	20211130MCX014	20211203MCX011	20211204MCX004	20211204MCX005	20211207MCX007	20211207MCX012	20211208MCX010	20211208MCX015	20211209MCX017	20211209MCX019	20211210MCX014	20211215MCX006	20211215MCX012	20211216MCX009	20211216MCX010	20211217MCX014	20211217MCX015	20211218MCX005	20211218MCX011	20211221MCX010	20211222MCX007	20211222MCX010	20211223MCX008	20211223MCX009	20211224MCX012	20211224MCX018	20211229MCX015	20211229MCX016	20211229MCX017	20211230MCX010	20211230MCX011	20211230MCX012	20211231MCX012	20220104MCX011	20220104MCX015	20220105MCX008	20220105MCX010	20220105MCX011	20220106MCX009	20220111MCX017	20220112MCX014	20220112MCX016	20220112MCX017	20220112MCX018	20220113MCX017	20220114MCX015	20220115MCX009	20220115MCX010	20220115MCX016	20220118MCX016	20220119MCX020	20220121MCX008	20220121MCX009	20220122MCX010	20220122MCX014	20220125MCX016	20220127MCX014	20220127MCX022	20220127MCX024	20220127MCX026	20220127MCX030	20220210MCX018	20220212MCX010	20220215MCX018	20220215MCX021	20220217MCX012	20220218MCX014	20220219MCX016	20220224MCX007	20220225MCX010	20220226MCX019	20220226MCX020	20220226MCX022	20220301MCX019	20220304MCX013	20220305MCX010	20220308MCX015	20220308MCX017	20220310MCX026	20220311MCX014	20220318MCX013	20220319MCX007	20220319MCX015	20220322MCX015	220406MCX00012	220610MCX00019	220623MCX00022	220625MCX00023	230401MCX00022	230406MCX00012	230414MCX00014	230419MCX00028	230421MCX00020	230421MCX00028	230504MCX00021	230505MCX00035	230509MCX00022	230510MCX00019	230510MCX00020	230512MCX00018	230516MCX00019	230516MCX00036	230517MCX00018	230517MCX00023	230518MCX00014	230523MCX00019	230524MCX00017	230524MCX00019	230526MCX00012	230527MCX00019	230530MCX00020	230603MCX00015	230603MCX00017	230606MCX00022	230606MCX00030	230609MCX00025	230610MCX00012	230610MCX00018	230613MCX00010	230614MCX00013	230616MCX00017	230620MCX00025	230621MCX00018
Aspergillus_oryzae	0	0	0	0.000995925758261657	0	0.000152633073144821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0169300225733634	0	0	0	0	0	0	0	0	0	0.00132275132275132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.79752288890035e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.297186544342508	0	0	0	0	0	0	1.74078430601712e-06	0.000789417537870706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0118620557707945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0210612166570716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017364657814096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0114678899082569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0247191011235955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0761421319796954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0100713386487621	0	0	0	0	0	0	0	0.00505050505050505	0.0144274120829576	0	0	0	0.516495737056716	0.000633160124012052	0.00333456835865135	0	0.000734557595993322	0	0	0	0	0	0	0	0	0	0	0	0.443850267379679	0
Cryptococcus_neoformans	0	0	0	0	0	4.57899219434464e-05	0	0	0	0	0	0	0	0	0	0	0.00692424871901399	0	1.87193844467374e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.557339449541284	0	0	0	0	0	0	0	0.0206481215944938	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0895112575507963	0	0.00110091743119266	0	0	0	0	0	0	0	0	0	0	0.000647758293619581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00133926436121873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.342372881355932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.672727272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0053963392401371	0	0	0	0	0	0	0	0	0	0	0	0	0	0.711800302571861	0	0.0255555555555556	0.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia_coli	0	0	0	0	3.50389168054349e-05	0.00158433129924325	0	0	0	0	0	0	0.00206136525806707	0	0	0.000131942883391812	0	0	0.000107074879035338	0	0	0.00410620052770449	0	0.000837222931536095	0	0	0	0	0	0	0	0	0	0	0.00721852442111184	0	0.00104007006787826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00508917603376775	0	0	0	0	0	0	0	0.00604139968561995	0	0	0	0	0	0	0.00199268153298845	0	0	0	0	0	0	0.000318540900651644	0	0	0	0	0	0	0	0	0	0.000178069234121546	0	0.975885387043944	0	0.161441168611383	0	0	0	0	0	0	0	0	0.000154537684300498	0	0	0.509725692197591	0	0	0	0	0	0	0	0	0	6.05647873135121e-05	0.00257094090036271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0193965517241379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00295683027794205	0	0	0	0	0	0	0	0	0.00565740927749126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00458300669360188	0	0	0	0	3.97770716119879e-05	0	0	0.00403351758043269	0	0	0	2.79232833644454e-05	0	0.014378372784577	0.0173956262425447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000288858077360637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00608812510180811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000779253163767845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00268498124321614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00217108119843682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00373438108385544	0	0	0	0	0	0	0	0	0	0	0	0
Haemophilus_parahaemolyticus	0	0	0.0583333333333333	0	4.0505981838907e-05	0	0.0148359663552562	0	0.00150905432595573	0	0	0	0	0	0	7.4278956576131e-05	0	0	0.00352149060212023	0	0	0	0	0	0	0	0.00813008130081301	0	0	0	0	0.0063541504438561	0	0	0	0	0.00968907379023429	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002724905637527	0	0.000757372839871062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00421874018245303	0	6.61534263340252e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00265851389073508	0.000597134424197065	0	0	0	0	0	0	0	0.0180983252296056	0	0	0	0	2.28944717482219e-05	0	0	9.18297818675362e-06	0	0	0	0	0	0	0	0	0.0705446726700362	9.39298198455068e-05	0	0	0	0	0	0	0	0	0	0	0	0.000532970124063601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030375400515039	0	0	0	0	0	0	0	0	0	0.00471960022209883	0	0.00160935071212396	0	0	0	0	0	0.0212962962962963	0	0	0	0	0	0.012300810735253	0	0	0	0	0	0	0.00406585684168256	0	0	0	0	0.000950629183873792	0	0	0	0	3.10258704049393e-06	0	0	0	0	0.00782472613458529	0	0	0	0	0	0.00560366785532348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000826578498293515	0	0	0	0.00513202549457826	0.00213805742211362	0	0	0	0	0	0	0	0	0	0	5.72088516395699e-05	0	0	0	0.0196048303172951	0.5	0	0	0	0.00631210294836293	0	0	0	0	0	0	0	0	0.0443499392466586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00335570469798658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.16186756368454e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00964265456608054	0	0	0	0	0.0182867868721916	0	0	0	0	0.00748167338545721	0	0	0	0	0	0	0	0	0	0	0.00593878483325719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0815972222222222	0	0	0	0	0
Human_betaherpesvirus_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.17249837890131e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0237529691211401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00187234979899774	0	0	0	0	0	0	0	0	0	0	0	0	0.000155308504948116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.31622555923399e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000435279556074074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011494021092537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000274401912148061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24680506202855e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000111840463879832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.287162162162162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0151057401812689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0953822861468584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylobacterium_sp._WL1	0	0	0	0	0	0.000247265578494611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000267851370198302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.98402862759295e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30558822951284e-06	0.00554725837422658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005204021289178	0	0	0	0	0	0	0	0.00219025337249241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00229150334680094	0	0	0	0	0	0	0	7.46947700080127e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00345156789307483	0.00563014291901256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00371363730142356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria_mucosa	0.0174880763116057	0.000361629032429615	0	0	0.00182749073891608	0.000253370901420403	0.0166206275799994	0	0	0.0010953825412875	0	0	0.00804725283437723	0	0	0.0450521418728071	0	0	0.0609344978787194	0	0	0	0	0	0	0	0.0421747967479675	0	0	0.0200742368002424	0	0.00548201214764055	0	0	0	0	0.00640464199693453	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00750862886785217	0	0.000471048961383221	0	0.00599569539817567	0	0	0	0.018365374288476	0	0.000309329764467479	0	0	0.00727625515401407	0	0	0.354232804232804	0.000239361145103718	0	0.00542733735215398	0	0	0.022248381400824	0	0	0	0	0.04364694471387	0.0329507089804186	0	0	0	0	0.00245912534892995	0.0409378491512591	0	4.65123490286671e-05	0	0.000464106735173196	0.00691072095629436	0	0	0.00138438681793625	0	0	0.0178988326848249	0	0.0192160932873409	0	0	0.0276579059014103	0	0	0	0	0	0.0359281437125748	0	0.0173084402956048	0.0130249137803141	0.15567964607534	0.000416044378066994	0	0	0.0165178364872993	0.0141021623315575	0	0	0	0	0	0	0.0331921949486276	0	0	0	0	0	0	0	0	0	0	0	0	0.132631578947368	0	0	0	0.0122751446135111	0	0	0	0	0	0.0233637313978294	0.0297619047619048	0	0	0	0	0	0	0	0.000219120320744772	0.0730149916712937	0	0.0032736280697129	0	0	0.0667846085802742	0	0	0	0	0	0	0	0.00677966101694915	0.0195694716242661	0	0	0.000727233437777907	0	0	0	0.002409396646923	0	0	0	0	0.00670304112908218	0.000774109434628495	0	0	0	0.000774612564443318	0	0	0	0	0	0	0	0	0	0	0.0448293428425879	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00803683549602344	0	0	0	0	0	0.031317494600432	0.0658423166349609	0	0	0	0.0382716049382716	0	0	0	0	0	0	0	0	0.0351295861774744	0	0.00339705382786202	0	0.014816654250476	0.00282529016493586	0	0	0.00120560561286463	0	0	0.0368803799346987	0	0.0380680012710518	0	0	0	0	0	0	0.0268195754964066	0	0	0	0.0146922934762521	0.0324360645056198	0	0	0.00297096556380824	0.00063718767119562	0.0288906009244992	0	0	0	0	0	0	0	0.00164481882071475	0	0	0	0	0	0	0.0309210526315789	0.0421374045801527	0	0.0139666523103427	0	0.000218190885854997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0101723650748799	0	0	0	0	0.00112310097284828	0	0.0918339255142511	0	0	0.0402097902097902	0	0	0	0	0	0	0	0	0	0	0	0.00765696784073507	0	0.00164082187085431	0	0	0	0	0.000234162508781094	0	0	0	0.0344201368358814	0	0	0	0	0	0	0.00875912408759124	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00499118366418292	0	0	0	0	0.0184021283269631	0	0	0	0	0	0	0	0	0	0	0.00913659205116491	0.0152091254752852	0.0704012112036336	0	0	0	0	0	0	0.0084057464739531	0	0.00659153731660642	0	0	0	0	0	0.00232138251225174	0	0.00619695540886434	0	0	0	0	0	0
Pseudomonas_aeruginosa	0	0	0	0	5.93922064999924e-05	0.0176901731774848	0.00125702225394953	0	0	0	0.0319499341238472	0	0	0	0	0.000281478151235865	0	0	2.38672151695901e-05	0	0	0.0135883905013193	0	0	0	0	0	0	0	0	0	0.0650988942532316	0	0.36056338028169	0.0105934189556576	0	0	0	0.000655464187820284	0	0	0	0	0	0	0	0	0	0	0	0.00238176937206063	0	0.0175119378584821	0	0	0	0	0	0	0	0.0137178281262823	0	0	0	0	0	0	0.000529586533541977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00771636046560688	0.0115801270078446	0	0	0	0	0	0	0	0	0	0.998752204438825	0	0	0	0	0	0	0	0	0	0	0.00072141002948526	0.00875826754853851	0.939832014214182	0	0	0	0	0.91918003864572	0	0	0	0	0	0	0.250649350649351	0	0	0	0	0	0	0.92746437982938	0	0	0.0176638725631885	0	0	1	0	0.00229308770088809	0	0	0	0	0	0	0	0	0	0	0.103636901241869	0	0.98109640831758	0	0	0	0	0.00160385804757746	0.00776544377520036	4.03938112129806e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00820116987276126	0	0	0	0	0	0	0	0	0	0	0	0.961310119087633	0	0.00109877065521429	0	0	0	0	0	0	0.00976720276125431	0	0	0.906343384949742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0385185185185185	0.697041139240506	0	0.936784140969163	0	0	0.0500510725229826	0	0	0	0	0.742595966770637	0	0	0	0	0	0.971056400587393	0	0	0	0	0	0.147811093016572	0	0	0	0.171366594360087	0	0	0	0	0.0228866929496698	0	0	0	0.963867934842025	0	0	0	0	0	0	0	0	0.988225650197481	0	0	0.796571011673152	0	0	0	0	0	0	0	0	0	0	0	0.000754374323333217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.997732984428842	0	0	0	0	0	0	0	0	0	0	0.99012465758863	0	0	0	0.860781786941581	0	0	0	0	0	0	0	0	0	0	0	0.978823303372541	0.00466742370729352	0	0	0	0	0	0	0	0	0	0	0.0185185185185185	0	0	0	0	0	0	0.980179803470625	0	0	0	0.625977859778598	0.45636126791142	0	0	0.817812900469885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00475961748395267	0.0203779177473138	0	0.00467445742904841	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_nitroreducens	0	0	0	0	0	0	0	0	0	0	0.00395256916996047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00133002059684674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000229709394176632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000245359505013868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13044310113917e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00276266220175806	0.0693212296265731	0.0178874526700614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000518455217983603	0.0864197530864197	0	0	0.000272386313635379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0207928015564202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
